SERIAL,SHOT,DUT,XPOS,YPOS,BIN,FAILTNO,SHAPE_BIMODAL_01_L1,SHAPE_BIMODAL_01_L2,SHAPE_BIMODAL_01_L3,SHAPE_BIMODAL_01_L4,SHAPE_BIMODAL_02_L1,SHAPE_BIMODAL_02_L2,SHAPE_BIMODAL_02_L3,SHAPE_BIMODAL_02_L4,SHAPE_BIMODAL_SKEW_01_L1,SHAPE_BIMODAL_SKEW_01_L2,SHAPE_BIMODAL_SKEW_01_L3,SHAPE_BIMODAL_SKEW_01_L4,SHAPE_BIMODAL_SKEW_02_L1,SHAPE_BIMODAL_SKEW_02_L2,SHAPE_BIMODAL_SKEW_02_L3,SHAPE_BIMODAL_SKEW_02_L4,SHAPE_TRIMODAL_01_L1,SHAPE_TRIMODAL_01_L2,SHAPE_TRIMODAL_01_L3,SHAPE_TRIMODAL_01_L4,SHAPE_TRIMODAL_02_L1,SHAPE_TRIMODAL_02_L2,SHAPE_TRIMODAL_02_L3,SHAPE_TRIMODAL_02_L4,SHAPE_TAILFLIP_01_L1,SHAPE_TAILFLIP_01_L2,SHAPE_TAILFLIP_01_L3,SHAPE_TAILFLIP_01_L4,SHAPE_TAILFLIP_02_L1,SHAPE_TAILFLIP_02_L2,SHAPE_TAILFLIP_02_L3,SHAPE_TAILFLIP_02_L4,SHAPE_TAIL_ONESIDE_01_L1,SHAPE_TAIL_ONESIDE_01_L2,SHAPE_TAIL_ONESIDE_01_L3,SHAPE_TAIL_ONESIDE_01_L4,SHAPE_TAIL_ONESIDE_02_L1,SHAPE_TAIL_ONESIDE_02_L2,SHAPE_TAIL_ONESIDE_02_L3,SHAPE_TAIL_ONESIDE_02_L4,SHAPE_TAIL_BOTH_01_L1,SHAPE_TAIL_BOTH_01_L2,SHAPE_TAIL_BOTH_01_L3,SHAPE_TAIL_BOTH_01_L4,SHAPE_PLATEAU_01_L1,SHAPE_PLATEAU_01_L2,SHAPE_PLATEAU_01_L3,SHAPE_PLATEAU_01_L4,SHAPE_SKEW_R_01_L1,SHAPE_SKEW_R_01_L2,SHAPE_SKEW_R_01_L3,SHAPE_SKEW_R_01_L4,SHAPE_SKEWFLIP_01_L1,SHAPE_SKEWFLIP_01_L2,SHAPE_SKEWFLIP_01_L3,SHAPE_SKEWFLIP_01_L4,SHAPE_OUTLIER_01_L1,SHAPE_OUTLIER_01_L2,SHAPE_OUTLIER_01_L3,SHAPE_OUTLIER_01_L4,SHAPE_OUTLIER_02_L1,SHAPE_OUTLIER_02_L2,SHAPE_OUTLIER_02_L3,SHAPE_OUTLIER_02_L4,SHAPE_SPIKE_01_L1,SHAPE_SPIKE_01_L2,SHAPE_SPIKE_01_L3,SHAPE_SPIKE_01_L4,SHAPE_SPIKE_02_L1,SHAPE_SPIKE_02_L2,SHAPE_SPIKE_02_L3,SHAPE_SPIKE_02_L4,SHAPE_TRUNC_01_L1,SHAPE_TRUNC_01_L2,SHAPE_TRUNC_01_L3,SHAPE_TRUNC_01_L4,SHAPE_UNIFORM_01_L1,SHAPE_UNIFORM_01_L2,SHAPE_UNIFORM_02_L1,SHAPE_UNIFORM_02_L2,DISC_BIMODAL_01_L1,DISC_BIMODAL_01_L2,DISC_BIMODAL_01_L3,DISC_BIMODAL_01_L4,DISC_BIMODAL_02_L1,DISC_BIMODAL_02_L2,DISC_BIMODAL_02_L3,DISC_BIMODAL_02_L4,DISC_SPARSE_01_L1,DISC_SPARSE_01_L2,DISC_SPARSE_01_L3,DISC_SPARSE_01_L4,POS_SHIFT_01_L1,POS_SHIFT_01_L2,POS_SHIFT_01_L3,POS_SHIFT_01_L4,POS_SHIFT_02_L1,POS_SHIFT_02_L2,POS_SHIFT_02_L3,POS_SHIFT_02_L4,POS_SEPARATE_01_L1,POS_SEPARATE_01_L2,POS_SEPARATE_01_L3,POS_SEPARATE_01_L4,SD_UP_01_L1,SD_UP_01_L2,SD_UP_01_L3,SD_UP_01_L4,SD_UP_02_L1,SD_UP_02_L2,SD_UP_02_L3,SD_UP_02_L4,CPK_LOW_01_L1,CPK_LOW_01_L2,CPK_LOW_01_L3,CPK_LOW_01_L4,CPK_LOW_02_L1,CPK_LOW_02_L2,CPK_LOW_02_L3,CPK_LOW_02_L4,CONTROL_SAME_01_L1,CONTROL_SAME_01_L2,CONTROL_SAME_01_L3,CONTROL_SAME_01_L4,CONTROL_SAME_02_L1,CONTROL_SAME_02_L2,CONTROL_SAME_02_L3,CONTROL_SAME_02_L4,CONTROL_SAME_03_L1,CONTROL_SAME_03_L2,CONTROL_SAME_03_L3,CONTROL_SAME_03_L4,CONTROL_SAME_04_L1,CONTROL_SAME_04_L2,CONTROL_SAME_04_L3,CONTROL_SAME_04_L4
C000938,235,3,7,32,1,,6.058820,6.104390,6.093605,6.050367,6.058820,6.104390,6.093605,6.050367,6.302004,6.366646,6.086452,6.098533,6.302004,6.366646,6.086452,6.098533,6.306536,6.331733,6.283093,6.283093,6.306536,6.331733,6.283093,6.283093,4.705393,5.867665,5.378984,5.378984,4.705393,5.867665,5.378984,5.378984,5.350030,6.812531,4.118216,4.118216,5.350030,6.812531,4.118216,4.118216,3.755536,5.118749,5.065382,5.065382,5.437447,5.408207,3.901981,3.901981,5.439798,5.320921,4.933104,4.706135,4.552563,4.617158,4.841752,5.051355,5.363702,5.011918,6.238668,4.282186,5.363702,5.011918,6.238668,4.282186,5.497355,5.528561,5.006365,5.017221,5.497355,5.528561,5.006365,5.017221,5.550298,5.654063,5.753809,5.739696,4.434345,4.427047,4.434345,4.427047,6.770833,6.770833,6.250000,5.989583,6.770833,6.770833,6.250000,5.989583,6.770833,7.031250,7.552083,4.947917,6.085503,6.233151,6.637081,7.164149,6.085503,6.233151,6.637081,7.164149,5.574702,5.615305,5.726386,5.871330,5.211796,5.233985,5.270293,5.342367,5.211796,5.233985,5.270293,5.342367,6.280205,6.530205,7.624971,8.733105,6.280205,6.530205,7.624971,8.733105,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438,6.875438
C000939,235,4,8,32,1,,6.227385,6.233548,6.138999,6.057364,6.227385,6.233548,6.138999,6.057364,6.389170,6.433338,6.125085,6.123584,6.389170,6.433338,6.125085,6.123584,6.432591,6.402039,6.289831,6.289831,6.432591,6.402039,6.289831,6.289831,4.463205,5.814792,5.257565,5.257565,4.463205,5.814792,5.257565,5.257565,5.599132,5.214043,4.165376,4.165376,5.599132,5.214043,4.165376,4.165376,5.509051,5.184681,5.101321,5.101321,5.677782,5.633299,5.553241,5.553241,5.712984,5.610417,5.173941,4.750208,4.281202,4.334037,4.556243,4.805725,5.614772,5.209359,4.533889,4.405128,5.614772,5.209359,4.533889,4.405128,5.769321,5.820307,6.019782,6.977963,5.769321,5.820307,6.019782,6.977963,5.836120,5.963221,5.753809,5.739696,4.343699,4.544384,4.343699,4.544384,5.208333,5.468750,5.989583,5.989583,5.208333,5.468750,5.989583,5.989583,4.947917,4.947917,4.947917,4.947917,4.680271,4.827919,5.231849,5.758917,4.680271,4.827919,5.231849,5.758917,4.801825,4.842427,4.953508,5.098452,6.161819,6.283534,6.482703,6.883780,6.161819,6.283534,6.482703,6.883780,5.142332,5.392332,6.486333,7.584248,5.142332,5.392332,6.486333,7.584248,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548,3.604548
C000940,236,1,9,32,1,,5.329115,5.545272,5.897099,6.020073,5.329115,5.545272,5.897099,6.020073,5.924669,6.077939,5.919212,5.990091,5.924669,6.077939,5.919212,5.990091,5.760852,6.027380,6.253927,6.253927,5.760852,6.027380,6.253927,6.253927,5.753806,6.096549,4.012721,4.012721,5.753806,6.096549,4.012721,4.012721,4.271687,4.174553,3.914064,3.914064,4.271687,4.174553,3.914064,3.914064,4.537269,4.833334,4.909805,4.909805,4.397053,4.433797,4.479474,4.479474,4.309999,4.288615,4.418294,4.675788,5.686807,5.705370,5.684795,5.590991,4.276837,4.157208,3.847572,3.749982,4.276837,4.157208,3.847572,3.749982,4.320035,5.011642,5.006365,5.017221,4.320035,5.011642,5.006365,5.017221,4.312996,4.315740,4.494216,4.509689,3.368431,3.297978,3.368431,3.297978,5.468750,5.729167,5.989583,5.989583,5.468750,5.729167,5.989583,5.989583,4.427083,4.947917,4.166667,2.864583,5.124767,5.272415,5.676344,6.203413,5.124767,5.272415,5.676344,6.203413,5.046297,5.086900,5.197981,5.342925,4.884833,4.872768,4.853025,4.811869,4.884833,4.872768,4.853025,4.811869,4.042290,4.292290,5.385552,6.473587,4.042290,4.292290,5.385552,6.473587,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560,5.190560
C000941,236,2,10,32,1,,5.564568,5.725682,5.960506,6.029848,5.564568,5.725682,5.960506,6.029848,6.046423,6.171096,5.973175,6.025082,6.046423,6.171096,5.973175,6.025082,5.936927,6.125585,6.263338,6.263338,5.936927,6.125585,6.263338,6.263338,5.415515,6.022695,5.734999,5.734999,5.415515,6.022695,5.734999,5.734999,4.619636,6.777111,3.979937,3.979937,4.619636,6.777111,3.979937,3.979937,3.384336,4.925429,4.960005,4.960005,4.732757,4.748209,4.192550,4.192550,4.665385,4.586178,4.521244,4.677435,5.327880,5.377217,5.469791,5.480629,6.966233,4.432997,4.027468,3.921708,6.966233,4.432997,4.027468,3.921708,4.699920,4.673125,4.582137,5.017221,4.699920,4.673125,4.582137,5.017221,4.712236,4.747576,5.107788,5.133298,6.327312,5.751913,6.327312,5.751913,6.770833,6.510417,6.250000,5.989583,6.770833,6.510417,6.250000,5.989583,6.510417,6.510417,4.947917,4.947917,6.405826,6.553474,6.957403,7.484472,6.405826,6.553474,6.957403,7.484472,5.750879,5.791482,5.902563,6.047507,4.977420,4.975055,4.971184,4.962092,4.977420,4.975055,4.971184,4.962092,4.467496,4.717496,5.811044,6.902898,4.467496,4.717496,5.811044,6.902898,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202,5.358202
C000942,236,3,11,32,1,,6.299905,6.289115,6.158528,6.060375,6.299905,6.289115,6.158528,6.060375,6.426671,6.462031,6.141706,6.134361,6.426671,6.462031,6.141706,6.134361,6.486823,6.432287,6.292729,6.292729,6.486823,6.432287,6.292729,6.292729,4.359011,3.684251,3.625368,3.625368,4.359011,3.684251,3.625368,3.625368,5.706301,5.297965,6.302108,6.302108,5.706301,5.297965,6.302108,6.302108,5.587506,3.714740,3.576137,3.576137,5.781180,5.730139,5.639930,5.639930,5.831970,5.741737,5.300845,4.784960,4.163350,4.208240,4.419627,4.677384,5.722788,5.294302,6.203577,6.032962,5.722788,5.294302,6.203577,6.032962,5.886327,5.011642,5.006365,5.017221,5.886327,5.011642,5.006365,5.017221,5.959087,6.096228,5.753809,5.739696,5.750688,6.394537,5.750688,6.394537,4.687500,5.208333,5.729167,5.989583,4.687500,5.208333,5.729167,5.989583,3.125000,2.864583,2.083333,4.947917,4.821046,4.968694,5.372624,5.899692,4.821046,4.968694,5.372624,5.899692,4.879251,4.919854,5.030935,5.175878,7.494660,7.756005,8.183662,9.046316,7.494660,7.756005,8.183662,9.046316,3.355554,3.605554,4.698354,5.780222,3.355554,3.605554,4.698354,5.780222,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773,4.143773
C000943,236,4,12,32,1,,6.081853,6.122038,6.099808,6.051323,6.081853,6.122038,6.099808,6.051323,6.313914,6.375759,6.091731,6.101956,6.313914,6.375759,6.091731,6.101956,6.323760,6.341339,6.284014,6.284014,6.323760,6.341339,6.284014,6.284014,4.672300,3.814243,5.362394,5.362394,4.672300,3.814243,5.362394,5.362394,5.384068,7.201278,6.179254,6.179254,5.384068,7.201278,6.179254,6.179254,3.545212,6.582278,6.565916,6.565916,5.470287,5.438964,4.242138,4.242138,5.476850,5.359221,4.962074,4.710118,4.515694,4.579223,4.805216,5.021645,5.398009,5.038896,4.422696,5.913518,5.398009,5.038896,4.422696,5.913518,5.534517,5.568425,5.006365,6.367234,5.534517,5.568425,5.006365,6.367234,5.589354,5.696307,5.753809,5.739696,5.689811,5.844167,5.689811,5.844167,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.208333,5.208333,5.208333,4.947917,3.629737,3.777385,4.181315,4.708383,3.629737,3.777385,4.181315,4.708383,4.224031,4.264634,4.375715,4.520658,3.494398,3.336668,3.078564,2.555886,3.494398,3.336668,3.078564,2.555886,3.613282,3.863282,4.956256,6.040438,3.613282,3.863282,4.956256,6.040438,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059,3.885059
C000944,237,1,13,32,1,,5.571118,5.730701,5.962270,6.030120,5.571118,5.730701,5.962270,6.030120,6.049810,6.173688,5.974677,6.026055,6.049810,6.173688,5.974677,6.026055,5.941826,6.128317,6.263600,6.263600,5.941826,6.128317,6.263600,6.263600,5.406104,3.588938,5.730281,5.730281,5.406104,3.588938,5.730281,5.730281,6.123606,4.454603,6.423451,6.423451,6.123606,4.454603,6.423451,6.423451,4.799078,3.199438,3.184002,3.184002,4.742096,4.756956,4.242287,4.242287,4.675395,4.594906,4.524741,4.677516,5.317800,5.367788,5.463142,5.476910,4.637292,4.440669,4.032473,6.048045,4.637292,4.440669,4.032473,6.048045,4.710489,4.684462,4.596344,5.017221,4.710489,4.684462,4.596344,5.017221,4.723343,4.759590,5.124858,5.150647,4.627424,4.631563,4.627424,4.631563,5.468750,5.729167,5.989583,5.989583,5.468750,5.729167,5.989583,5.989583,4.427083,4.166667,4.947917,4.947917,4.663013,4.810661,5.214591,5.741659,4.663013,4.810661,5.214591,5.741659,4.792332,4.832935,4.944016,5.088960,4.557913,4.511599,4.435813,4.281441,4.557913,4.511599,4.435813,4.281441,2.585812,2.835812,3.928095,5.003050,2.585812,2.835812,3.928095,5.003050,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925,4.784925
C000945,237,2,14,32,1,,5.667631,5.804651,5.988260,6.034126,5.667631,5.804651,5.988260,6.034126,6.099718,6.211873,5.996796,6.040398,6.099718,6.211873,5.996796,6.040398,6.013999,6.168572,6.267457,6.267457,6.013999,6.168572,6.267457,6.267457,5.267438,5.990367,5.660762,5.660762,5.267438,5.990367,5.660762,5.660762,4.771940,4.566289,4.008772,4.008772,4.771940,4.566289,4.008772,4.008772,4.903489,4.965740,4.981979,4.981979,4.879701,4.885834,6.043956,6.043956,4.823657,4.726467,4.581061,4.679100,5.168676,5.226929,5.360565,5.417253,4.781043,4.553715,6.201788,3.996876,4.781043,4.553715,6.201788,3.996876,4.866204,4.851503,4.805680,5.017221,4.866204,4.851503,4.805680,5.017221,4.886991,4.936600,5.376362,5.406265,5.062059,5.768810,5.062059,5.768810,5.989583,6.250000,5.989583,5.989583,5.989583,6.250000,5.989583,5.989583,5.468750,5.468750,5.468750,4.947917,4.418528,4.566176,4.970106,5.497174,4.418528,4.566176,4.970106,5.497174,4.657866,4.698469,4.809550,4.954493,7.076357,7.293880,7.649828,8.367619,7.076357,7.293880,7.649828,8.367619,4.873065,5.123065,6.216886,7.312382,4.873065,5.123065,6.216886,7.312382,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208,4.484208
C000946,237,3,15,32,1,,7.141368,6.933865,6.385129,6.095308,7.141368,6.933865,6.385129,6.095308,6.861797,6.794954,6.334560,6.259413,6.861797,6.794954,6.334560,6.259413,7.116080,6.783252,6.326363,6.326363,7.116080,6.783252,6.326363,6.326363,3.150029,5.528107,4.599213,4.599213,3.150029,5.528107,4.599213,4.599213,6.949797,6.271717,4.421084,4.421084,6.949797,6.271717,4.421084,4.421084,6.497831,5.542173,5.296187,5.296187,6.980914,6.853784,6.645791,6.645791,7.279030,7.616142,8.791150,9.990000,2.745816,2.554874,1.985008,1.284889,7.059000,6.279914,6.245880,5.071734,7.059000,6.279914,6.245880,5.071734,7.243958,7.402200,8.002207,5.017221,7.243958,7.402200,8.002207,5.017221,6.696409,6.356603,5.753809,5.739696,5.565875,6.409599,5.565875,6.409599,6.510417,6.510417,6.250000,5.989583,6.510417,6.510417,6.250000,5.989583,5.989583,6.250000,6.510417,4.947917,3.981565,4.129213,4.533143,5.060211,3.981565,4.129213,4.533143,5.060211,4.417536,4.458139,4.569220,4.714164,4.333752,4.263955,4.149741,3.917739,4.333752,4.263955,4.149741,3.917739,5.605461,5.855461,6.949774,8.051848,5.605461,5.855461,6.949774,8.051848,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051,6.051051
C000947,237,4,16,32,1,,5.181941,5.432504,5.857466,6.013963,5.181941,5.432504,5.857466,6.013963,5.848564,6.019711,5.885482,5.968219,5.848564,6.019711,5.885482,5.968219,5.650794,5.965996,6.248044,6.248044,5.650794,5.965996,6.248044,6.248044,5.965259,6.142712,6.010610,6.010610,5.965259,6.142712,6.010610,6.010610,4.054198,4.004242,3.872889,3.872889,4.054198,4.004242,3.872889,3.872889,4.378052,4.775769,4.878427,4.878427,4.187218,4.237270,4.303547,4.303547,4.092164,4.117709,4.372046,4.675425,5.907820,5.900211,5.798051,5.641273,4.057629,3.984823,3.735125,3.642642,4.057629,3.984823,3.735125,3.642642,4.082583,4.010887,5.006365,5.017221,4.082583,4.010887,5.006365,5.017221,4.063447,4.045815,4.110694,4.119894,4.635063,5.246463,4.635063,5.246463,6.250000,6.250000,6.250000,5.989583,6.250000,6.250000,6.250000,5.989583,5.729167,5.989583,5.989583,4.947917,3.720701,3.868348,4.272278,4.799347,3.720701,3.868348,4.272278,4.799347,4.274061,4.314664,4.425745,4.570688,7.651683,7.929479,8.384053,9.301086,7.651683,7.929479,8.384053,9.301086,5.197740,5.447740,6.541778,7.640190,5.197740,5.447740,6.541778,7.640190,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693,4.696693
C000948,238,1,17,32,1,,5.546373,5.711741,5.955606,6.029092,5.546373,5.711741,5.955606,6.029092,6.037014,6.163897,5.969005,6.022378,6.037014,6.163897,5.969005,6.022378,5.923321,6.117996,6.262611,6.262611,5.923321,6.117996,6.262611,6.262611,5.441657,4.320354,3.834530,3.834530,5.441657,4.320354,3.834530,3.834530,4.592748,4.425968,5.689904,5.689904,4.592748,4.425968,5.689904,5.689904,4.772308,3.704162,3.707666,3.707666,4.706815,4.723913,4.160259,4.160259,4.637617,4.562067,4.511733,4.677223,5.355853,5.403320,5.488056,5.490751,4.600435,4.411685,6.164324,5.960227,4.600435,4.411685,6.164324,5.960227,4.670564,4.641634,5.006365,4.120076,4.670564,4.641634,5.006365,4.120076,4.681384,4.714205,5.060374,5.085108,3.814420,4.643164,3.814420,4.643164,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.208333,5.208333,5.208333,5.729167,4.365309,4.512957,4.916887,5.443955,4.365309,4.512957,4.916887,5.443955,4.628595,4.669198,4.780279,4.925223,4.665948,4.630952,4.573686,4.456727,4.665948,4.630952,4.573686,4.456727,5.081116,5.331116,6.425076,7.522441,5.081116,5.331116,6.425076,7.522441,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884,5.482884
C000949,238,2,18,32,1,,5.461545,5.646743,5.932762,6.025571,5.461545,5.646743,5.932762,6.025571,5.993149,6.130335,5.949564,6.009771,5.993149,6.130335,5.949564,6.009771,5.859885,6.082615,6.259220,6.259220,5.859885,6.082615,6.259220,6.259220,5.563535,6.055010,5.809208,5.809208,5.563535,6.055010,5.809208,5.809208,4.467390,4.327803,3.951114,3.951114,4.467390,4.327803,3.951114,3.951114,4.680537,4.885133,4.938040,4.938040,4.585869,4.610638,3.963770,3.963770,4.508832,4.452171,4.471086,4.676465,5.485744,5.523353,5.569421,5.534167,4.474086,6.793623,3.948754,3.846569,4.474086,6.793623,3.948754,3.846569,4.533700,5.011642,5.006365,3.764091,4.533700,5.011642,5.006365,3.764091,4.537547,4.558625,4.839318,4.860436,5.116346,4.217316,5.116346,4.217316,5.468750,5.729167,5.989583,5.989583,5.468750,5.729167,5.989583,5.989583,4.427083,4.427083,4.947917,4.947917,4.400262,4.547910,4.951839,5.478908,4.400262,4.547910,4.951839,5.478908,4.647819,4.688422,4.799503,4.944447,4.628563,4.589651,4.525976,4.396071,4.628563,4.589651,4.525976,4.396071,5.814883,6.064883,7.159336,8.263291,5.814883,6.064883,7.159336,8.263291,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089,5.331089
C000950,238,3,19,32,1,,5.724365,5.848122,6.003538,6.036482,5.724365,5.848122,6.003538,6.036482,6.129055,6.234320,6.009799,6.048830,6.129055,6.234320,6.009799,6.048830,6.056426,6.192235,6.269725,6.269725,6.056426,6.192235,6.269725,6.269725,5.185925,3.920951,3.896843,3.896843,5.185925,3.920951,3.896843,3.896843,4.855780,6.720359,6.084684,6.084684,4.855780,6.720359,6.084684,6.084684,3.092133,3.529556,3.494487,3.494487,4.960591,4.961594,4.275122,4.275122,4.911496,4.806457,4.618762,4.680481,5.080487,5.142409,5.296030,5.377535,4.865546,6.687644,6.120876,6.073769,4.865546,6.687644,6.120876,6.073769,4.957740,5.011642,4.928736,4.867025,4.957740,5.011642,4.928736,4.867025,4.983191,5.040653,5.524207,5.556528,3.527649,4.465718,3.527649,4.465718,5.468750,5.729167,5.989583,5.989583,5.468750,5.729167,5.989583,5.989583,4.166667,4.166667,4.947917,4.947917,4.566784,4.714431,5.118361,5.645430,4.566784,4.714431,5.118361,5.645430,4.739406,4.780009,4.891090,5.036034,5.892416,5.985907,6.138893,6.446673,5.892416,5.985907,6.138893,6.446673,4.417482,4.667482,5.760996,6.852401,4.417482,4.667482,5.760996,6.852401,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045,3.997045
C000951,238,4,20,32,1,,6.591169,6.512289,6.236964,6.072467,6.591169,6.512289,6.236964,6.072467,6.577285,6.577269,6.208461,6.177647,6.577285,6.577269,6.208461,6.177647,6.704634,6.553770,6.304371,6.304371,6.704634,6.553770,6.304371,6.304371,3.940534,3.438958,4.995528,4.995528,3.940534,3.438958,4.995528,4.995528,6.136724,7.430916,6.538161,6.538161,6.136724,7.430916,6.538161,6.538161,5.902606,6.934698,6.832041,6.832041,6.196456,6.119077,5.988099,5.988099,6.318838,6.313557,6.002606,5.181176,3.683220,3.677625,3.772992,3.977456,6.156613,5.635462,6.161390,6.040925,6.156613,5.635462,6.161390,6.040925,6.356257,6.449933,6.808828,8.504595,6.356257,6.449933,6.808828,8.504595,6.452959,6.356603,5.753809,5.739696,5.946968,6.255389,5.946968,6.255389,5.729167,5.989583,5.989583,5.989583,5.729167,5.989583,5.989583,5.989583,4.947917,4.947917,4.947917,4.947917,6.145171,6.292819,6.696748,7.223817,6.145171,6.292819,6.696748,7.223817,5.607519,5.648122,5.759203,5.904147,4.798507,4.777398,4.742856,4.671804,4.798507,4.777398,4.742856,4.671804,4.284322,4.534322,5.627747,6.717956,4.284322,4.534322,5.627747,6.717956,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058,4.513058
C000952,239,1,21,32,1,,5.298518,5.521828,5.888860,6.018803,5.298518,5.521828,5.888860,6.018803,5.908847,6.065834,5.912200,5.985544,5.908847,6.065834,5.912200,5.985544,5.737972,6.014619,6.252704,6.252704,5.737972,6.014619,6.252704,6.252704,5.797765,6.106145,5.926638,5.926638,5.797765,6.106145,5.926638,5.926638,4.226473,4.139147,3.905504,3.905504,4.226473,4.139147,3.905504,3.905504,4.504169,4.821367,4.903282,4.903282,4.353430,4.392941,4.442901,4.442901,4.264442,4.252167,4.407701,4.675688,5.732963,5.746511,5.709575,5.602462,4.231266,4.121371,3.824195,3.727667,4.231266,4.121371,3.824195,3.727667,4.270671,4.212655,4.005077,5.017221,4.270671,4.212655,4.005077,5.017221,4.261117,4.259625,4.414485,4.428654,5.946895,6.596486,5.946895,6.596486,6.250000,6.250000,6.250000,5.989583,6.250000,6.250000,6.250000,5.989583,5.729167,4.947917,5.989583,4.947917,5.811507,5.959155,6.363085,6.890153,5.811507,5.959155,6.363085,6.890153,5.424004,5.464607,5.575688,5.720632,6.302896,6.439390,6.662744,7.112678,6.302896,6.439390,6.662744,7.112678,6.796638,7.046638,8.141752,9.254523,6.796638,7.046638,8.141752,9.254523,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988,4.254988
C000953,239,2,22,32,1,,6.843422,6.705571,6.304894,6.082939,6.843422,6.705571,6.304894,6.082939,6.707727,6.677073,6.266274,6.215134,6.707727,6.677073,6.266274,6.215134,6.893272,6.658982,6.314454,6.314454,6.893272,6.658982,6.314454,6.314454,3.578106,4.056340,2.608458,2.608458,3.578106,4.056340,2.608458,2.608458,6.509499,5.926930,5.909372,5.909372,6.509499,5.926930,5.909372,5.909372,4.854721,4.313012,4.088598,4.088598,6.556112,6.455923,6.289635,6.289635,6.752368,6.871722,6.966198,6.575155,3.258453,3.183379,3.060497,3.034789,6.532334,5.930928,5.004568,6.130089,6.532334,5.930928,5.004568,6.130089,6.763247,6.886525,5.006365,5.017221,6.763247,6.886525,5.006365,5.017221,6.696409,6.356603,5.753809,5.739696,6.502891,6.369788,6.502891,6.369788,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.989583,5.208333,4.947917,5.208333,4.947917,4.222388,4.370036,4.773966,5.301034,4.222388,4.370036,4.773966,5.301034,4.549989,4.590592,4.701673,4.846616,6.066535,6.178268,6.361102,6.729182,6.066535,6.178268,6.361102,6.729182,4.109527,4.359526,5.452834,6.541473,4.109527,4.359526,5.452834,6.541473,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778,5.282778
